Collection Date,State,Site,Lure,Trap Code,Class,Order,Family,Subfamily,Genus,Species,Finest ID,No of species,Count,Pinned,Notes
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Xylotrechus,Xylotrechus integer,Xylotrechus integer,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Lamiinae,Microgoes,Microgoes oculatus,Microgoes oculatus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Tetropium,Tetropium schwarzianum,Tetropium schwarzianum,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Philothermus,Philothermus glabriculus,Philothermus glabriculus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cleridae,Epiphloeinae,Madoniella,Madoniella dislocata,Madoniella dislocata,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,3,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cucujidae,NoSubfamily_Cucujidae,Cucujus,Cucujus clavipes,Cucujus clavipes,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Himatium,Himatium errans,Himatium errans,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,6,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Entiminae,Cyrtepistomus,Cyrtepistomus castaneus,Cyrtepistomus castaneus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,5,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dryocoetes,Dryocoetes autographus,Dryocoetes autographus,,7,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Agrypninae,Lacon,Lacon discoideus,Lacon discoideus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Athous,Athous brightwelli,Athous brightwelli,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus castanipes,Melanotus castanipes,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Histeridae,Dendrophilinae,Paromalus,Paromalus teres,Paromalus teres,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,15,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Nitidulidae,Amphicrossinae,Amphicrossus,Amphicrossus ciliatus,Amphicrossus ciliatus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Ptinidae,Anobiinae,Oligomerus,,Oligomerus sp.,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Scirtidae,Scirtinae,Contacyphon,,Contacyphon sp.,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Pselaphinae,,,Pselaphinae gen. sp.,2,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Mycetochara,Mycetochara fraterna,Mycetochara fraterna,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Tenebrionidae,Diaperinae,Corticeus,Corticeus thoracicus,Corticeus thoracicus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,3,,
6/26/24,NH,C,EA,C2-EA,Insecta,Hemiptera,Cixiidae,,,,Cixiid Planthopper,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Hymenoptera,Vespidae,Polistinae,Polistes,Polistes fuscatus,Polistes fuscatus,,1,,
6/26/24,NH,C,EA,C2-EA,Insecta,Hymenoptera,,,,,Parasitic Wasp,2,2,,
6/26/24,NH,C,EA,C2-EA,Insecta,Lepidoptera,,,,,Moth,,1,,
6/26/24,NH,C,I,C3-I,Arachnida,Araneae,,,,,Spider,2,2,,
6/26/24,NH,C,I,C3-I,Insecta,Blattodea,,,,,Cockroach,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Bostrichidae,Bostrichinae,Xylobiops,Xylobiops basilaris,Xylobiops basilaris,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Carabidae,Harpalinae,Cymindis,Cymindis limbata,Cymindis limbata,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus dubius,Thanasimus dubius,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Cleridae,Epiphloeinae,Madoniella,Madoniella dislocata,Madoniella dislocata,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Cleridae,Peloniinae,Chariessa,Chariessa pilosa,Chariessa pilosa,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Elateridae,Dendrometrinae,Athous,Athous brightwelli,Athous brightwelli,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus melanotoides,Ampedus melanotoides,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,2,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,10,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Lophocateridae,NoSubfamily_Lophocateridae,Grynocharis,Grynocharis quadrilineata,Grynocharis quadrilineata,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Melandryidae,Melandryinae,Microtonus,Microtonus sericans,Microtonus sericans,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Melandryidae,Melandryinae,Serropalpus,Serropalpus coxalis,Serropalpus coxalis,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Mordellidae,Mordellinae,Yakuhananomia,Yakuhananomia bidentata,Yakuhananomia bidentata,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Pyrochroidae,Pyrochroinae,Dendroides,Dendroides canadensis,Dendroides canadensis,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Scaphidiinae,Baeocera,,Baeocera sp.,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Mycetochara,Mycetochara fraterna,Mycetochara fraterna,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Hemiptera,Miridae,,,,Miridae gen. sp.,,1,,
6/26/24,NH,C,I,C3-I,Insecta,Hymenoptera,,,,,Parasitic Wasp,2,2,,
6/26/24,NH,C,I,C3-I,Insecta,Lepidoptera,,,,,Moth,,1,,
6/26/24,NH,D,E,D1-E,Arachnida,Araneae,,,,,Spider,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Carabidae,Harpalinae,Stenolophus,Stenolophus ochropezus,Stenolophus ochropezus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Carabidae,Trechinae,Mioptachys,Mioptachys flavicauda,Mioptachys flavicauda,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon castaneum,Cerylon castaneum,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Cleridae,Epiphloeinae,Madoniella,Madoniella dislocata,Madoniella dislocata,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Cossoninae,Rhyncolus,Rhyncolus minor,Rhyncolus minor,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,6,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Crypturgus,Crypturgus alutaceus,Crypturgus alutaceus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Hypothenemus,Hypothenemus californicus,Hypothenemus californicus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Hypothenemus,Hypothenemus dissimilis,Hypothenemus dissimilis,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus lautus,Pityophthorus lautus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pseudopityophthorus,Pseudopityophthorus minutissimus,Pseudopityophthorus minutissimus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,5,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,6,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Eucnemidae,Melasinae,Isorhipis,Isorhipis obliqua,Isorhipis obliqua,,3,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,38,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Lophocateridae,NoSubfamily_Lophocateridae,Grynocharis,Grynocharis quadrilineata,Grynocharis quadrilineata,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Melandryidae,Melandryinae,Dircaea,Dircaea liturata,Dircaea liturata,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Monotomidae,Monotominae,Pycnotomina,Pycnotomina cavicolle,Pycnotomina cavicolle,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,2,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Phalacridae,,,,Phalacridae gen. sp.,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Mycetoporinae,,,Mycetoporinae gen. sp.,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Osoriinae,Thoracophorus,Thoracophorus costalis,Thoracophorus costalis,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,5,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Androchirus,Androchirus erythropus,Androchirus erythropus,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Mycetochara,Mycetochara fraterna,Mycetochara fraterna,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Hemiptera,Cicadellidae,,,,Leafhopper,,1,,
6/26/24,NH,D,E,D1-E,Insecta,Hymenoptera,,,,,Parasitic Wasp,3,3,,
6/26/24,NH,D,E,D1-E,Insecta,Lepidoptera,,,,,Moth,,1,,
6/26/24,NH,D,EA,D2-EA,Arachnida,Araneae,,,,,Spider,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Bostrichidae,Bostrichinae,Xylobiops,Xylobiops basilaris,Xylobiops basilaris,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cantharidae,Malthininae,Malthodes,,Malthodes sp.,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Carabidae,Harpalinae,Cymindis,Cymindis limbata,Cymindis limbata,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Carabidae,Harpalinae,Perigona,Perigona pallipennis,Perigona pallipennis,,1,y,"Rare, new state record"
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Carabidae,Trechinae,Mioptachys,Mioptachys flavicauda,Mioptachys flavicauda,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Asemum,Asemum striatum,Asemum striatum,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Tetropium,Tetropium schwarzianum,Tetropium schwarzianum,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon castaneum,Cerylon castaneum,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon unicolor,Cerylon unicolor,,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus dubius,Thanasimus dubius,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cleridae,Epiphloeinae,Madoniella,Madoniella dislocata,Madoniella dislocata,,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,6,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,14,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,4,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dryocoetes,Dryocoetes autographus,Dryocoetes autographus,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes porculus,Hylastes porculus,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylurgops,Hylurgops pinifex,Hylurgops pinifex,,5,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,11,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus cariniceps,Pityophthorus cariniceps,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,9,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Athous,Athous brightwelli,Athous brightwelli,,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus melanotoides,Ampedus melanotoides,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus castanipes,Melanotus castanipes,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,5,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Endomychidae,Leiestinae,Rhanidea,Rhanidea unicolor,Rhanidea unicolor,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Histeridae,Dendrophilinae,Paromalus,Paromalus teres,Paromalus teres,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,20,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Melandryidae,Melandryinae,Rushia,Rushia longula,Rushia longula,,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Ptinidae,Anobiinae,Hadrobregmus,Hadrobregmus notatus,Hadrobregmus notatus,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Staphylinidae,Paederinae,Sunius,Sunius confluentus,Sunius confluentus,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,2,3,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Isomira,,Isomira sp.,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Mycetochara,Mycetochara binotata,Mycetochara binotata,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Throscidae,NoSubfamily_Throscidae,Aulonothroscus,,Aulonothroscus sp.,,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Hemiptera,,,,,Fulgoroid planthopper,,1,,
6/26/24,NH,D,EA,D2-EA,Insecta,Hymenoptera,,,,,Parasitic Wasp,2,2,,
6/26/24,NH,D,EA,D2-EA,Insecta,Lepidoptera,,,,,Moth,,1,,
6/26/24,NH,D,I,D3-I,Arachnida,Araneae,,,,,Spider,2,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Cantharidae,Malthininae,Malthodes,,Malthodes sp.,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon castaneum,Cerylon castaneum,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Ciidae,Ciinae,Cis,Cis creberrimus,Cis creberrimus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Curculionidae,Cossoninae,Stenoscelis,Stenoscelis brevis,Stenoscelis brevis,,3,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,5,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Dryophthoridae,Dryophthorinae,Dryophthorus,Dryophthorus americanus,Dryophthorus americanus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Elateridae,Dendrometrinae,Athous,Athous rufifrons,Athous rufifrons,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus similis,Melanotus similis,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Eucnemidae,Melasinae,Isorhipis,Isorhipis obliqua,Isorhipis obliqua,,7,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Eucnemidae,Melasinae,Microrhagus,,Microrhagus sp.,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Hydrophilidae,Enochrinae,Cymbiodyta,,Cymbiodyta sp.,,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrobius,Hydrobius fuscipes,Hydrobius fuscipes,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,44,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Phalacridae,,,,Phalacridae gen. sp.,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Scirtidae,Scirtinae,Contacyphon,,Contacyphon sp.,,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Scirtidae,Scirtinae,Nyholmia,Nyholmia collaris,Nyholmia collaris,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Osoriinae,Thoracophorus,Thoracophorus costalis,Thoracophorus costalis,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Staphylininae,Belonuchus,Belonuchus rufipennis,Belonuchus rufipennis,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Coproporus,,Coproporus sp.,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,2,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Tenebrionidae,Alleculinae,Androchirus,Androchirus erythropus,Androchirus erythropus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Coleoptera,Tetratomidae,Eustrophinae,Eustrophopsis,Eustrophopsis bicolor,Eustrophopsis bicolor,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Hemiptera,Pentatomidae,Pentatominae,Menecles,Menecles insertus,Menecles insertus,,1,,
6/26/24,NH,D,I,D3-I,Insecta,Hymenoptera,,,,,Parasitic Wasp,2,2,,
6/26/24,NH,D,I,D3-I,Insecta,Trichoptera,,,,,Caddisfly,,1,,
6/26/24,NH,M,E,M1-E,Arachnida,Araneae,,,,,Spider,3,3,,
6/26/24,NH,M,E,M1-E,Insecta,Blattodea,,,,,Cockroach,,1,,
6/26/24,NH,M,E,M1-E,Insecta,Coleoptera,Aderidae,NoSubfamily_Aderidae,Syzeton,Syzeton subfasciatus,Syzeton subfasciatus,,1,,
6/26/24,NH,M,E,M1-E,Insecta,Coleoptera,Bostrichidae,Bostrichinae,Xylobiops,Xylobiops basilaris,Xylobiops basilaris,,2,,
6/26/24,NH,M,E,M1-E,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
